payment_id,payment_date,account_id,payment_type,currency,amount_local,cross_border_flag,manual_touch_flag,exception_flag,late_release_flag,repair_minutes,fee_usd,status
P000018,2026-06-18,AC0014,Internal transfer,CAD,26739.73,False,False,False,False,0,1.5,Completed
P000355,2026-06-18,AC0039,Tax,AUD,14079.22,False,False,False,False,0,1.5,Completed
P000416,2026-06-18,AC0014,Local transfer,CAD,4894.06,False,False,False,False,0,1.5,Completed
P000605,2026-06-18,AC0028,Local transfer,EUR,13048.42,False,True,False,False,0,1.5,Completed
P000678,2026-06-18,AC0053,Local transfer,USD,4803.98,False,True,False,False,0,1.5,Completed
P000829,2026-06-18,AC0014,Local transfer,CAD,6415.34,False,False,False,False,0,1.5,Completed
P000914,2026-06-18,AC0001,Local transfer,USD,38766.97,False,False,False,False,0,1.5,Completed
P001076,2026-06-18,AC0028,ACH,EUR,2690.48,False,False,False,False,0,1.5,Completed
P001205,2026-06-18,AC0041,Internal transfer,JPY,17085.4,False,False,False,False,0,1.5,Completed
P001468,2026-06-18,AC0021,Payroll,EUR,35465.54,False,True,False,False,0,1.5,Completed
P001488,2026-06-18,AC0006,Local transfer,USD,26095.43,False,False,False,False,0,1.5,Completed
P001542,2026-06-18,AC0036,Payroll,SGD,5238.56,False,False,False,False,0,1.5,Completed
P001588,2026-06-18,AC0028,Payroll,EUR,269229.28,False,True,False,False,0,1.5,Completed
P001637,2026-06-18,AC0016,Local transfer,CAD,4027.3,False,True,False,False,0,1.5,Completed
P001706,2026-06-18,AC0038,ACH,USD,59049.69,False,False,False,False,0,1.5,Completed
P001828,2026-06-18,AC0048,Local transfer,INR,58036.0,False,True,False,False,0,1.5,Completed
P001834,2026-06-18,AC0041,ACH,JPY,121739.85,False,False,False,False,0,1.5,Completed
P001998,2026-06-18,AC0044,ACH,KRW,2409.18,False,False,False,False,0,1.5,Completed
P002101,2026-06-18,AC0023,Local transfer,EUR,13759.09,False,False,False,False,0,1.5,Completed
P002233,2026-06-18,AC0041,Wire,JPY,4915.96,True,False,False,False,0,43.5,Completed
P002400,2026-06-18,AC0031,Wire,USD,47345.62,False,False,False,False,0,19.5,Completed
P002487,2026-06-18,AC0047,Local transfer,INR,3165.13,False,True,True,False,32,16.5,Repaired
P002646,2026-06-18,AC0028,Payroll,EUR,144667.37,False,False,False,True,0,1.5,Completed
P002719,2026-06-18,AC0001,Wire,USD,8397.95,True,True,True,False,66,58.5,Repaired
P002745,2026-06-18,AC0025,ACH,EUR,13787.8,False,True,False,False,0,1.5,Completed
P002761,2026-06-18,AC0017,Tax,GBP,541902.73,False,False,False,False,0,1.5,Completed
P002922,2026-06-18,AC0047,Local transfer,INR,24617.3,False,False,False,False,0,1.5,Completed
P002941,2026-06-18,AC0014,Local transfer,CAD,13330.03,False,False,False,False,0,1.5,Completed
P003037,2026-06-18,AC0014,Local transfer,CAD,7446.1,False,False,False,False,0,1.5,Completed
P003067,2026-06-18,AC0008,ACH,USD,14392.6,False,True,False,True,0,1.5,Completed
P003204,2026-06-18,AC0021,Local transfer,EUR,38262.17,False,True,False,False,0,1.5,Completed
P003442,2026-06-18,AC0019,Wire,GBP,14321.54,True,False,False,False,0,43.5,Completed
P003498,2026-06-18,AC0041,Local transfer,JPY,99545.12,False,False,False,False,0,1.5,Completed
P003570,2026-06-18,AC0014,Internal transfer,CAD,20376.67,False,False,False,False,0,1.5,Completed
P003605,2026-06-18,AC0021,Wire,EUR,20286.84,True,False,True,False,64,58.5,Repaired
P003728,2026-06-18,AC0044,Wire,KRW,1760.15,False,False,False,False,0,19.5,Completed
P004082,2026-06-18,AC0031,Payroll,USD,140641.91,False,False,False,False,0,1.5,Completed
P004303,2026-06-18,AC0042,Wire,USD,10528.7,True,False,False,False,0,43.5,Completed
P004492,2026-06-18,AC0038,ACH,USD,3367.09,False,False,False,False,0,1.5,Completed
P004496,2026-06-18,AC0017,Internal transfer,GBP,5348.34,False,False,False,False,0,1.5,Completed
P004498,2026-06-18,AC0034,Wire,USD,10325.07,True,True,False,False,0,43.5,Completed
P004787,2026-06-18,AC0034,ACH,USD,8941.75,False,True,False,False,0,1.5,Completed
P004837,2026-06-18,AC0010,ACH,USD,77416.54,False,False,False,False,0,1.5,Completed
P004854,2026-06-18,AC0041,ACH,JPY,4185.56,False,False,False,False,0,1.5,Completed
P004904,2026-06-18,AC0044,Wire,KRW,23135.58,False,False,False,False,0,19.5,Completed
P004939,2026-06-18,AC0029,Wire,EUR,23889.79,True,False,False,False,0,43.5,Completed
P005043,2026-06-18,AC0001,Local transfer,USD,28356.67,False,True,True,False,21,16.5,Repaired
P005151,2026-06-18,AC0025,ACH,EUR,3498.97,False,True,False,False,0,1.5,Completed
P005308,2026-06-18,AC0014,Wire,CAD,23316.18,True,False,True,False,49,58.5,Repaired
P005349,2026-06-18,AC0017,ACH,GBP,72807.61,False,False,False,False,0,1.5,Completed
P005507,2026-06-18,AC0053,Tax,USD,20311.17,False,False,False,False,0,1.5,Completed
P005658,2026-06-18,AC0017,Local transfer,GBP,5413.41,False,True,False,False,0,1.5,Completed
P005791,2026-06-18,AC0031,Wire,USD,1836.9,False,False,False,False,0,19.5,Completed
P005923,2026-06-18,AC0053,ACH,USD,12911.04,False,False,True,False,51,16.5,Repaired
P005927,2026-06-18,AC0010,Internal transfer,USD,4155.92,False,True,False,False,0,1.5,Completed
P005929,2026-06-18,AC0005,Local transfer,USD,7483.39,False,False,False,True,0,1.5,Pending
P006230,2026-06-18,AC0021,Local transfer,EUR,5284.29,False,False,False,False,0,1.5,Completed
P006318,2026-06-18,AC0017,ACH,GBP,13560.78,False,False,False,False,0,1.5,Completed
P006322,2026-06-18,AC0025,Local transfer,EUR,59125.74,False,True,False,False,0,1.5,Completed
P006371,2026-06-18,AC0043,Local transfer,JPY,5633.07,False,False,False,False,0,1.5,Completed
P006437,2026-06-18,AC0025,Tax,EUR,6765.85,False,True,False,True,0,1.5,Completed
P006477,2026-06-18,AC0006,Payroll,USD,92670.07,False,False,False,False,0,1.5,Completed
P006514,2026-06-18,AC0016,Local transfer,CAD,6805.17,False,False,False,False,0,1.5,Completed
P006668,2026-06-18,AC0005,Wire,USD,5279.08,True,False,False,False,0,43.5,Completed
P006718,2026-06-18,AC0005,Wire,USD,1899.99,True,False,False,False,0,43.5,Completed
P006872,2026-06-18,AC0028,ACH,EUR,2586.38,False,False,False,False,0,1.5,Completed
P006936,2026-06-18,AC0023,Wire,EUR,23890.26,True,False,False,False,0,43.5,Completed
P006953,2026-06-18,AC0052,Local transfer,HKD,24466.22,False,True,False,False,0,1.5,Completed
P007000,2026-06-18,AC0019,Payroll,GBP,35670.6,False,False,False,False,0,1.5,Completed
P007021,2026-06-18,AC0040,Tax,AUD,96088.06,False,True,False,False,0,1.5,Completed
P007038,2026-06-18,AC0050,Tax,HKD,53957.27,False,False,False,False,0,1.5,Completed
P007122,2026-06-18,AC0055,ACH,USD,16040.25,False,False,False,False,0,1.5,Completed
P007508,2026-06-18,AC0050,Wire,HKD,24836.22,True,True,False,False,0,43.5,Completed
P007565,2026-06-18,AC0044,ACH,KRW,6212.78,False,False,False,False,0,1.5,Completed
P007567,2026-06-18,AC0014,Local transfer,CAD,4391.68,False,False,False,False,0,1.5,Completed
P007587,2026-06-18,AC0043,ACH,JPY,71559.52,False,False,False,False,0,1.5,Completed
P000074,2026-06-19,AC0025,Tax,EUR,17782.06,False,False,False,False,0,1.5,Completed
P000268,2026-06-19,AC0034,Local transfer,USD,15293.32,False,False,False,False,0,1.5,Completed
P000517,2026-06-19,AC0055,Local transfer,USD,16259.2,False,False,False,False,0,1.5,Completed
P000745,2026-06-19,AC0044,Local transfer,KRW,10423.63,False,False,False,False,0,1.5,Completed
P000878,2026-06-19,AC0017,ACH,GBP,10594.75,False,True,False,True,0,1.5,Completed
P000939,2026-06-19,AC0014,Wire,CAD,5298.06,True,False,False,False,0,43.5,Completed
P000992,2026-06-19,AC0021,ACH,EUR,2724.21,False,False,False,False,0,1.5,Completed
P001002,2026-06-19,AC0017,Tax,GBP,74204.13,False,True,False,False,0,1.5,Completed
P001353,2026-06-19,AC0010,Local transfer,USD,3876.86,False,False,False,False,0,1.5,Completed
P001404,2026-06-19,AC0038,Local transfer,USD,29220.31,False,False,False,False,0,1.5,Completed
P001508,2026-06-19,AC0036,Wire,SGD,233997.96,True,True,False,False,0,43.5,Completed
P001781,2026-06-19,AC0028,Payroll,EUR,4578.21,False,False,False,False,0,1.5,Completed
P001874,2026-06-19,AC0010,Local transfer,USD,74264.09,False,False,False,False,0,1.5,Completed
P002132,2026-06-19,AC0002,Wire,USD,11032.72,False,True,False,True,0,19.5,Completed
P002628,2026-06-19,AC0028,Payroll,EUR,4221.42,False,False,False,False,0,1.5,Completed
P002881,2026-06-19,AC0011,Local transfer,USD,8247.48,False,True,False,False,0,1.5,Completed
P002996,2026-06-19,AC0005,ACH,USD,8349.44,False,False,False,False,0,1.5,Completed
P003057,2026-06-19,AC0005,Payroll,USD,9084.33,False,False,False,False,0,1.5,Completed
P003082,2026-06-19,AC0005,Wire,USD,125945.81,True,False,False,False,0,43.5,Completed
P003227,2026-06-19,AC0017,Wire,GBP,7260.72,True,False,False,False,0,43.5,Completed
P003303,2026-06-19,AC0050,Wire,HKD,35762.8,True,True,True,False,26,58.5,Repaired
P003388,2026-06-19,AC0053,Local transfer,USD,4339.64,False,False,False,False,0,1.5,Completed
P003455,2026-06-19,AC0050,Internal transfer,HKD,14453.53,False,False,False,False,0,1.5,Completed
P003558,2026-06-19,AC0047,ACH,INR,13557.34,False,False,False,False,0,1.5,Completed
P003569,2026-06-19,AC0034,ACH,USD,5876.92,False,False,False,False,0,1.5,Completed
P003580,2026-06-19,AC0038,ACH,USD,9111.65,False,True,False,False,0,1.5,Completed
P003694,2026-06-19,AC0053,Local transfer,USD,10351.5,False,True,False,False,0,1.5,Completed
P003884,2026-06-19,AC0010,Internal transfer,USD,6338.98,False,False,False,False,0,1.5,Completed
P003921,2026-06-19,AC0044,Local transfer,KRW,10266.52,False,False,False,False,0,1.5,Completed
P004437,2026-06-19,AC0039,Wire,AUD,7460.23,False,False,False,False,0,19.5,Completed
P004754,2026-06-19,AC0010,Wire,USD,4731.72,False,True,False,False,0,19.5,Completed
P004979,2026-06-19,AC0027,Payroll,EUR,46746.2,False,False,False,False,0,1.5,Completed
P005324,2026-06-19,AC0055,Payroll,USD,8722.56,False,False,False,False,0,1.5,Completed
P005761,2026-06-19,AC0041,Local transfer,JPY,13943.89,False,False,False,False,0,1.5,Completed
P005766,2026-06-19,AC0001,Wire,USD,14083.75,True,False,False,False,0,43.5,Completed
P005968,2026-06-19,AC0002,ACH,USD,23650.48,False,True,False,False,0,1.5,Completed
P005994,2026-06-19,AC0038,Internal transfer,USD,6067.5,False,False,False,False,0,1.5,Completed
P006023,2026-06-19,AC0050,ACH,HKD,9091.11,False,False,True,False,72,16.5,Repaired
P006046,2026-06-19,AC0038,Internal transfer,USD,5029.16,False,False,False,False,0,1.5,Completed
P006111,2026-06-19,AC0027,ACH,EUR,2522.68,False,True,False,False,0,1.5,Completed
P006306,2026-06-19,AC0012,Internal transfer,USD,24515.72,False,True,False,False,0,1.5,Completed
P006399,2026-06-19,AC0034,Local transfer,USD,11239.17,False,False,False,False,0,1.5,Completed
P006708,2026-06-19,AC0007,Local transfer,USD,8575.25,False,False,False,False,0,1.5,Completed
P006796,2026-06-19,AC0046,Local transfer,KRW,62227.73,False,True,False,False,0,1.5,Completed
P006837,2026-06-19,AC0021,ACH,EUR,14461.14,False,False,False,False,0,1.5,Completed
P007035,2026-06-19,AC0017,Internal transfer,GBP,658.75,False,False,False,False,0,1.5,Completed
P007070,2026-06-19,AC0053,Local transfer,USD,30059.47,False,False,False,False,0,1.5,Completed
P007348,2026-06-19,AC0034,Wire,USD,6806.54,False,False,False,False,0,19.5,Completed
P007492,2026-06-19,AC0053,Local transfer,USD,51225.75,False,True,False,True,0,1.5,Completed
P007525,2026-06-19,AC0041,Local transfer,JPY,2974.64,False,False,False,False,0,1.5,Completed
P000014,2026-06-22,AC0047,Tax,INR,63272.56,False,True,False,False,0,1.5,Completed
P000167,2026-06-22,AC0044,Local transfer,KRW,5222.61,False,False,False,False,0,1.5,Completed
P000373,2026-06-22,AC0026,ACH,USD,16140.86,False,True,False,True,0,1.5,Completed
P000549,2026-06-22,AC0050,Wire,HKD,307957.2,False,False,False,False,0,19.5,Completed
P000673,2026-06-22,AC0014,Local transfer,CAD,8366.28,False,True,False,False,0,1.5,Completed
P000841,2026-06-22,AC0014,Local transfer,CAD,16263.02,False,False,False,False,0,1.5,Completed
P000890,2026-06-22,AC0031,ACH,USD,101290.42,False,True,False,True,0,1.5,Completed
P001213,2026-06-22,AC0034,Tax,USD,195077.63,False,True,False,False,0,1.5,Completed
P001230,2026-06-22,AC0053,Internal transfer,USD,19609.56,False,False,False,False,0,1.5,Completed
P001254,2026-06-22,AC0041,Payroll,JPY,169118.28,False,False,False,False,0,1.5,Completed
P001270,2026-06-22,AC0025,Payroll,EUR,3382.52,False,False,False,False,0,1.5,Completed
P001339,2026-06-22,AC0044,Local transfer,KRW,2692.79,False,False,False,False,0,1.5,Completed
P001415,2026-06-22,AC0034,ACH,USD,27256.87,False,False,False,False,0,1.5,Completed
P001456,2026-06-22,AC0044,Internal transfer,KRW,6962.3,False,False,False,False,0,1.5,Completed
P001535,2026-06-22,AC0014,ACH,CAD,21102.43,False,False,False,False,0,1.5,Completed
P001647,2026-06-22,AC0047,Local transfer,INR,10384.12,False,False,False,False,0,1.5,Completed
P001667,2026-06-22,AC0001,ACH,USD,9266.8,False,True,True,False,60,16.5,Repaired
P002098,2026-06-22,AC0014,Wire,CAD,940.4,True,False,False,False,0,43.5,Completed
P002273,2026-06-22,AC0050,Local transfer,HKD,10428.36,False,False,False,False,0,1.5,Completed
P002375,2026-06-22,AC0016,ACH,CAD,11751.7,False,True,False,False,0,1.5,Completed
P002537,2026-06-22,AC0031,Local transfer,USD,1500.35,False,False,False,False,0,1.5,Completed
P002564,2026-06-22,AC0053,Tax,USD,244141.6,False,False,False,False,0,1.5,Completed
P002718,2026-06-22,AC0045,Local transfer,KRW,18773.43,False,True,False,True,0,1.5,Completed
P002763,2026-06-22,AC0047,Wire,INR,33709.65,False,False,False,False,0,19.5,Completed
P002835,2026-06-22,AC0048,ACH,INR,14340.68,False,False,False,False,0,1.5,Completed
P003005,2026-06-22,AC0047,Local transfer,INR,40940.31,False,False,False,False,0,1.5,Completed
P003031,2026-06-22,AC0010,Wire,USD,1766.06,False,False,True,False,43,34.5,Repaired
P003375,2026-06-22,AC0034,ACH,USD,17850.49,False,True,False,False,0,1.5,Completed
P003426,2026-06-22,AC0025,Local transfer,EUR,17811.63,False,False,False,False,0,1.5,Completed
P003487,2026-06-22,AC0005,Local transfer,USD,1977.78,False,False,False,False,0,1.5,Completed
P003609,2026-06-22,AC0021,ACH,EUR,171903.46,False,False,False,False,0,1.5,Completed
P003823,2026-06-22,AC0034,Internal transfer,USD,2219.74,False,False,False,False,0,1.5,Completed
P003995,2026-06-22,AC0012,Local transfer,USD,24694.61,False,False,False,False,0,1.5,Completed
P004131,2026-06-22,AC0053,Wire,USD,21384.11,True,False,False,False,0,43.5,Completed
P004159,2026-06-22,AC0028,ACH,EUR,9213.03,False,False,False,False,0,1.5,Completed
P004426,2026-06-22,AC0047,Tax,INR,139110.45,False,True,False,False,0,1.5,Completed
P004703,2026-06-22,AC0001,Local transfer,USD,3956.69,False,True,False,False,0,1.5,Completed
P005120,2026-06-22,AC0031,Local transfer,USD,14595.85,False,True,False,False,0,1.5,Completed
P005285,2026-06-22,AC0025,Internal transfer,EUR,7210.72,False,False,False,False,0,1.5,Completed
P005590,2026-06-22,AC0031,ACH,USD,59172.54,False,True,False,False,0,1.5,Completed
P005662,2026-06-22,AC0001,Payroll,USD,59174.67,False,True,False,False,0,1.5,Completed
P005696,2026-06-22,AC0053,Local transfer,USD,8044.77,False,False,False,False,0,1.5,Completed
P005732,2026-06-22,AC0006,Local transfer,USD,12160.67,False,False,False,False,0,1.5,Completed
P005811,2026-06-22,AC0044,ACH,KRW,4265.67,False,False,False,False,0,1.5,Completed
P006179,2026-06-22,AC0053,ACH,USD,33556.98,False,False,False,False,0,1.5,Completed
P006400,2026-06-22,AC0001,Local transfer,USD,9527.38,False,False,False,False,0,1.5,Pending
P006503,2026-06-22,AC0028,Local transfer,EUR,13224.63,False,False,False,False,0,1.5,Completed
P006631,2026-06-22,AC0044,ACH,KRW,2443.63,False,False,False,False,0,1.5,Completed
P006658,2026-06-22,AC0053,Payroll,USD,40941.53,False,False,False,False,0,1.5,Completed
P007002,2026-06-22,AC0025,Local transfer,EUR,22864.97,False,True,False,False,0,1.5,Completed
P007340,2026-06-22,AC0031,Tax,USD,12485.11,False,True,False,False,0,1.5,Completed
P007380,2026-06-22,AC0050,Local transfer,HKD,12877.85,False,False,False,False,0,1.5,Completed
P007416,2026-06-22,AC0017,Internal transfer,GBP,633.86,False,True,False,False,0,1.5,Completed
P007451,2026-06-22,AC0019,ACH,GBP,2512.06,False,True,False,False,0,1.5,Completed
P007558,2026-06-22,AC0005,Internal transfer,USD,15439.86,False,False,False,False,0,1.5,Completed
P007582,2026-06-22,AC0050,ACH,HKD,3813.45,False,False,False,False,0,1.5,Completed
P000030,2026-06-23,AC0043,Local transfer,JPY,46114.24,False,False,False,False,0,1.5,Completed
P000431,2026-06-23,AC0001,Local transfer,USD,2704.45,False,True,False,False,0,1.5,Completed
P000473,2026-06-23,AC0005,Local transfer,USD,7833.44,False,False,False,False,0,1.5,Completed
P000811,2026-06-23,AC0047,Internal transfer,INR,1824.76,False,False,False,False,0,1.5,Completed
P000917,2026-06-23,AC0044,Local transfer,KRW,41863.94,False,False,False,False,0,1.5,Completed
P001017,2026-06-23,AC0021,Local transfer,EUR,1037.11,False,True,False,False,0,1.5,Completed
P001189,2026-06-23,AC0031,Internal transfer,USD,11117.63,False,False,False,False,0,1.5,Completed
P001345,2026-06-23,AC0003,Local transfer,USD,87361.78,False,False,False,False,0,1.5,Completed
P001386,2026-06-23,AC0014,ACH,CAD,3811.49,False,False,False,False,0,1.5,Completed
P001541,2026-06-23,AC0050,Payroll,HKD,26821.23,False,True,False,False,0,1.5,Completed
P001585,2026-06-23,AC0053,Local transfer,USD,22673.12,False,True,False,False,0,1.5,Completed
P002130,2026-06-23,AC0025,Wire,EUR,11279.51,False,True,False,False,0,19.5,Completed
P002186,2026-06-23,AC0055,Wire,USD,9810.66,True,True,False,False,0,43.5,Completed
P002316,2026-06-23,AC0051,Local transfer,HKD,9714.36,False,False,False,False,0,1.5,Completed
P002428,2026-06-23,AC0014,Local transfer,CAD,37478.53,False,False,False,False,0,1.5,Completed
P002493,2026-06-23,AC0035,Local transfer,SGD,31876.43,False,False,False,False,0,1.5,Completed
P002582,2026-06-23,AC0025,ACH,EUR,21313.48,False,False,False,False,0,1.5,Completed
P002588,2026-06-23,AC0012,ACH,USD,16170.62,False,False,False,False,0,1.5,Completed
P002783,2026-06-23,AC0044,ACH,KRW,24749.55,False,False,False,False,0,1.5,Completed
P002973,2026-06-23,AC0021,Local transfer,EUR,1340.98,False,False,False,False,0,1.5,Completed
P002982,2026-06-23,AC0033,Wire,EUR,54404.35,False,True,False,False,0,19.5,Completed
P003026,2026-06-23,AC0022,Local transfer,EUR,34536.41,False,True,False,False,0,1.5,Completed
P003285,2026-06-23,AC0017,Tax,GBP,24003.45,False,True,False,False,0,1.5,Completed
P003358,2026-06-23,AC0001,Local transfer,USD,23676.95,False,True,False,True,0,1.5,Completed
P003858,2026-06-23,AC0001,Internal transfer,USD,6467.51,False,False,False,False,0,1.5,Completed
P003873,2026-06-23,AC0043,ACH,JPY,22946.52,False,False,False,False,0,1.5,Completed
P003901,2026-06-23,AC0050,Local transfer,HKD,13095.99,False,True,False,False,0,1.5,Completed
P004085,2026-06-23,AC0043,ACH,JPY,428.75,False,False,False,False,0,1.5,Completed
P004253,2026-06-23,AC0034,ACH,USD,8274.93,False,False,False,False,0,1.5,Completed
P004259,2026-06-23,AC0031,Local transfer,USD,3381.5,False,False,False,False,0,1.5,Completed
P004407,2026-06-23,AC0006,Local transfer,USD,7437.92,False,True,False,False,0,1.5,Completed
P004813,2026-06-23,AC0017,Wire,GBP,8049.1,False,False,False,False,0,19.5,Completed
P004841,2026-06-23,AC0030,ACH,USD,5904.64,False,False,False,False,0,1.5,Completed
P005129,2026-06-23,AC0019,Local transfer,GBP,6665.34,False,False,True,False,41,16.5,Repaired
P005306,2026-06-23,AC0041,ACH,JPY,3275.5,False,False,False,True,0,1.5,Completed
P005634,2026-06-23,AC0005,Local transfer,USD,32973.69,False,False,False,False,0,1.5,Completed
P005650,2026-06-23,AC0047,ACH,INR,11162.18,False,True,False,False,0,1.5,Completed
P005688,2026-06-23,AC0014,ACH,CAD,36796.0,False,False,False,False,0,1.5,Completed
P005924,2026-06-23,AC0031,Local transfer,USD,1729.78,False,True,True,False,43,16.5,Repaired
