date,entity_id,entity_name,region,account_count,positive_account_count,negative_account_count,gross_account_positive_available_usd,gross_account_negative_available_usd,entity_net_estimated_available_usd,within_entity_mixed_sign_flag,entity_net_deficit_flag,evidence_label,decision_boundary
2026-06-02,E015,Aurelius Hong Kong,APAC,3,3,0,456285.63918416953,0.0,456285.63918416953,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-02,E016,Aurelius Global Sourcing,APAC,3,3,0,2775530.5700000003,0.0,2775530.5700000003,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E001,Aurelius Group Holdings,NA,4,4,0,4087395.46,0.0,4087395.46,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E002,Aurelius Home US,NA,5,5,0,7831299.1,0.0,7831299.1,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E003,Aurelius Wellness US,NA,4,4,0,6011868.52,0.0,6011868.52,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E004,Aurelius Canada,NA,3,3,0,2103734.0268572136,0.0,2103734.0268572136,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E005,Aurelius UK,EMEA,4,4,0,4618472.459358226,0.0,4618472.459358226,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E006,Aurelius Germany,EMEA,4,4,0,8825742.97918613,0.0,8825742.97918613,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E007,Aurelius France,EMEA,3,2,1,1214843.0948631286,-1245391.880216961,-30548.785353832413,True,True,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E008,Aurelius Netherlands,EMEA,3,3,0,6072650.486031548,0.0,6072650.486031548,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E009,Aurelius Spain,EMEA,3,3,0,3755999.564819918,0.0,3755999.564819918,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E010,Aurelius Singapore,APAC,4,3,1,1227930.7346856426,-949466.12,278464.6146856426,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E011,Aurelius Australia,APAC,3,3,0,7164065.481769626,0.0,7164065.481769626,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E012,Aurelius Japan,APAC,3,3,0,489302.9961291572,0.0,489302.9961291572,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E013,Aurelius Korea,APAC,3,3,0,2869.628052816,0.0,2869.628052816,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E014,Aurelius India,APAC,3,3,0,454694.8575925825,0.0,454694.8575925825,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E015,Aurelius Hong Kong,APAC,3,3,0,446533.0198629138,0.0,446533.0198629138,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-03,E016,Aurelius Global Sourcing,APAC,3,3,0,2633535.85,0.0,2633535.85,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E001,Aurelius Group Holdings,NA,4,4,0,3824779.4899999998,0.0,3824779.4899999998,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E002,Aurelius Home US,NA,5,5,0,6859617.68,0.0,6859617.68,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E003,Aurelius Wellness US,NA,4,4,0,6772078.359999999,0.0,6772078.359999999,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E004,Aurelius Canada,NA,3,3,0,2112159.3885554136,0.0,2112159.3885554136,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E005,Aurelius UK,EMEA,4,4,0,5495304.288891331,0.0,5495304.288891331,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E006,Aurelius Germany,EMEA,4,4,0,9342706.362979073,0.0,9342706.362979073,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E007,Aurelius France,EMEA,3,2,1,1330105.6092968895,-1172811.5125001576,157294.096796732,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E008,Aurelius Netherlands,EMEA,3,3,0,6472129.73100765,0.0,6472129.73100765,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E009,Aurelius Spain,EMEA,3,3,0,3546071.913434089,0.0,3546071.913434089,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E010,Aurelius Singapore,APAC,4,3,1,1063070.2239487004,-953657.6,109412.62394870029,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E011,Aurelius Australia,APAC,3,3,0,6963732.610290958,0.0,6963732.610290958,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E012,Aurelius Japan,APAC,3,3,0,447609.9333793746,0.0,447609.9333793746,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E013,Aurelius Korea,APAC,3,3,0,2654.619570256,0.0,2654.619570256,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E014,Aurelius India,APAC,3,3,0,495490.0734133647,0.0,495490.0734133647,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E015,Aurelius Hong Kong,APAC,3,3,0,413557.26649619127,0.0,413557.26649619127,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-04,E016,Aurelius Global Sourcing,APAC,3,3,0,2424189.12,0.0,2424189.12,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E001,Aurelius Group Holdings,NA,4,4,0,3600928.94,0.0,3600928.94,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E002,Aurelius Home US,NA,5,5,0,7618941.069999999,0.0,7618941.069999999,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E003,Aurelius Wellness US,NA,4,4,0,6860137.33,0.0,6860137.33,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E004,Aurelius Canada,NA,3,3,0,2205109.813936584,0.0,2205109.813936584,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E005,Aurelius UK,EMEA,4,4,0,5006363.906178952,0.0,5006363.906178952,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E006,Aurelius Germany,EMEA,4,4,0,8348257.840839842,0.0,8348257.840839842,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E007,Aurelius France,EMEA,3,2,1,1447239.6545219421,-1056725.368517147,390514.2860047951,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E008,Aurelius Netherlands,EMEA,3,3,0,6470016.447506856,0.0,6470016.447506856,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E009,Aurelius Spain,EMEA,3,3,0,3680482.0680271685,0.0,3680482.0680271685,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E010,Aurelius Singapore,APAC,4,3,1,1045766.1725732156,-946370.84,99395.33257321556,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E011,Aurelius Australia,APAC,3,3,0,7238808.822658725,0.0,7238808.822658725,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E012,Aurelius Japan,APAC,3,3,0,460815.88578814565,0.0,460815.88578814565,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E013,Aurelius Korea,APAC,3,3,0,3183.4478135054,0.0,3183.4478135054,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E014,Aurelius India,APAC,3,3,0,532148.8049161632,0.0,532148.8049161632,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E015,Aurelius Hong Kong,APAC,3,3,0,542047.5191590382,0.0,542047.5191590382,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-05,E016,Aurelius Global Sourcing,APAC,3,3,0,2369787.77,0.0,2369787.77,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E001,Aurelius Group Holdings,NA,4,4,0,3310515.6,0.0,3310515.6,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E002,Aurelius Home US,NA,5,5,0,8333411.03,0.0,8333411.03,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E003,Aurelius Wellness US,NA,4,4,0,7219605.79,0.0,7219605.79,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E004,Aurelius Canada,NA,3,3,0,2107246.9793000054,0.0,2107246.9793000054,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E005,Aurelius UK,EMEA,4,4,0,5125928.294866643,0.0,5125928.294866643,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E006,Aurelius Germany,EMEA,4,4,0,8950505.452858534,0.0,8950505.452858534,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E007,Aurelius France,EMEA,3,2,1,1269787.180827596,-1076807.60347898,192979.57734861597,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E008,Aurelius Netherlands,EMEA,3,3,0,5739678.546291273,0.0,5739678.546291273,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E009,Aurelius Spain,EMEA,3,3,0,3661576.570698312,0.0,3661576.570698312,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E010,Aurelius Singapore,APAC,4,3,1,1194475.524541651,-972188.04,222287.4845416508,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E011,Aurelius Australia,APAC,3,3,0,6979843.024939266,0.0,6979843.024939266,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E012,Aurelius Japan,APAC,3,3,0,598879.4333936732,0.0,598879.4333936732,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E013,Aurelius Korea,APAC,3,3,0,3055.2919710359997,0.0,3055.2919710359997,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E014,Aurelius India,APAC,3,3,0,560544.5037190198,0.0,560544.5037190198,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E015,Aurelius Hong Kong,APAC,3,3,0,455272.338140555,0.0,455272.338140555,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-06,E016,Aurelius Global Sourcing,APAC,3,3,0,2720024.86,0.0,2720024.86,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E001,Aurelius Group Holdings,NA,4,4,0,3751583.5100000002,0.0,3751583.5100000002,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E002,Aurelius Home US,NA,5,5,0,8102142.8100000005,0.0,8102142.8100000005,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E003,Aurelius Wellness US,NA,4,4,0,8248170.82,0.0,8248170.82,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E004,Aurelius Canada,NA,3,3,0,2311614.089894477,0.0,2311614.089894477,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E005,Aurelius UK,EMEA,4,4,0,4975292.952643468,0.0,4975292.952643468,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E006,Aurelius Germany,EMEA,4,4,0,8200464.909371233,0.0,8200464.909371233,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E007,Aurelius France,EMEA,3,2,1,1258614.6272808881,-1022676.6496260787,235937.9776548096,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E008,Aurelius Netherlands,EMEA,3,3,0,5199231.856503047,0.0,5199231.856503047,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E009,Aurelius Spain,EMEA,3,3,0,3832603.990290446,0.0,3832603.990290446,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-06-07,E010,Aurelius Singapore,APAC,4,3,1,1306087.8612422976,-828843.37,477244.4912422976,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
