payment_id,date,account_id,entity_id,entity_name,region,currency,bank_name,priority_payment_cohort,exception_flag,repair_minutes
P002190,2026-06-08,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Manual touch only,False,0
P002294,2026-06-08,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Manual touch only,False,0
P002295,2026-06-08,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P002585,2026-06-08,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Neither priority cohort,False,0
P002684,2026-06-08,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Manual touch only,False,0
P003135,2026-06-08,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003248,2026-06-08,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,Neither priority cohort,False,0
P003292,2026-06-08,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P003383,2026-06-08,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Neither priority cohort,False,0
P003635,2026-06-08,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P003679,2026-06-08,AC0046,E013,Aurelius Korea,APAC,KRW,Union Atlantic,Neither priority cohort,False,0
P003727,2026-06-08,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P003779,2026-06-08,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003787,2026-06-08,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P003845,2026-06-08,AC0032,E009,Aurelius Spain,EMEA,EUR,Northbridge Bank,Neither priority cohort,False,0
P003848,2026-06-08,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003915,2026-06-08,AC0015,E004,Aurelius Canada,NA,CAD,Pacific Crown,Neither priority cohort,False,0
P004017,2026-06-08,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P004021,2026-06-08,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Manual touch only,False,0
P004056,2026-06-08,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P004229,2026-06-08,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P004405,2026-06-08,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P004581,2026-06-08,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Cross-border wire only,False,0
P004685,2026-06-08,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Manual touch only,False,0
P004693,2026-06-08,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P004776,2026-06-08,AC0007,E002,Aurelius Home US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P005021,2026-06-08,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P005335,2026-06-08,AC0049,E014,Aurelius India,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P005357,2026-06-08,AC0022,E006,Aurelius Germany,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P005781,2026-06-08,AC0006,E002,Aurelius Home US,NA,USD,Pacific Crown,Neither priority cohort,False,0
P005805,2026-06-08,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P006286,2026-06-08,AC0023,E006,Aurelius Germany,EMEA,EUR,Northbridge Bank,Neither priority cohort,False,0
P006419,2026-06-08,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P006509,2026-06-08,AC0011,E003,Aurelius Wellness US,NA,USD,Continental Trust,Neither priority cohort,False,0
P006664,2026-06-08,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P006679,2026-06-08,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Manual touch only,False,0
P006755,2026-06-08,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P006876,2026-06-08,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P007069,2026-06-08,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Manual touch only,False,0
P007248,2026-06-08,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P007328,2026-06-08,AC0039,E011,Aurelius Australia,APAC,AUD,Continental Trust,Cross-border wire only,False,0
P007400,2026-06-08,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P007436,2026-06-08,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Manual touch only,False,0
P000155,2026-06-09,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P000310,2026-06-09,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P000924,2026-06-09,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P000964,2026-06-09,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Manual touch + cross-border wire,False,0
P001164,2026-06-09,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P001209,2026-06-09,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P001277,2026-06-09,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Neither priority cohort,False,0
P001382,2026-06-09,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P001494,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch + cross-border wire,False,0
P001657,2026-06-09,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,Neither priority cohort,False,0
P001740,2026-06-09,AC0019,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P001779,2026-06-09,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P001780,2026-06-09,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Manual touch only,False,0
P001788,2026-06-09,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,Neither priority cohort,False,0
P001814,2026-06-09,AC0006,E002,Aurelius Home US,NA,USD,Pacific Crown,Neither priority cohort,False,0
P001930,2026-06-09,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Manual touch + cross-border wire,False,0
P002077,2026-06-09,AC0026,E007,Aurelius France,EMEA,USD,Union Atlantic,Neither priority cohort,False,0
P002236,2026-06-09,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Manual touch only,False,0
P002292,2026-06-09,AC0052,E015,Aurelius Hong Kong,APAC,HKD,Continental Trust,Manual touch only,False,0
P002347,2026-06-09,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P002978,2026-06-09,AC0019,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P003041,2026-06-09,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P003110,2026-06-09,AC0008,E002,Aurelius Home US,NA,USD,Pacific Crown,Manual touch only,False,0
P003137,2026-06-09,AC0039,E011,Aurelius Australia,APAC,AUD,Continental Trust,Neither priority cohort,False,0
P003203,2026-06-09,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P003461,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Cross-border wire only,False,0
P003473,2026-06-09,AC0052,E015,Aurelius Hong Kong,APAC,HKD,Continental Trust,Neither priority cohort,False,0
P003481,2026-06-09,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P003588,2026-06-09,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P003707,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P003768,2026-06-09,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003771,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P003979,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P004241,2026-06-09,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P004541,2026-06-09,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Cross-border wire only,False,0
P004610,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P004848,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P004895,2026-06-09,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Manual touch only,False,0
P005002,2026-06-09,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P005015,2026-06-09,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Manual touch only,False,0
P005086,2026-06-09,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P005169,2026-06-09,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P005557,2026-06-09,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Manual touch + cross-border wire,False,0
P005616,2026-06-09,AC0032,E009,Aurelius Spain,EMEA,EUR,Northbridge Bank,Neither priority cohort,True,45
P005668,2026-06-09,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Neither priority cohort,False,0
P005669,2026-06-09,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P005731,2026-06-09,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P006080,2026-06-09,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,Neither priority cohort,False,0
P006132,2026-06-09,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch + cross-border wire,False,0
P006220,2026-06-09,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P006677,2026-06-09,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Manual touch only,False,0
P006844,2026-06-09,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Manual touch only,True,28
P006882,2026-06-09,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P006989,2026-06-09,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Neither priority cohort,False,0
P007149,2026-06-09,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Neither priority cohort,False,0
P007150,2026-06-09,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,Cross-border wire only,False,0
P007372,2026-06-09,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Manual touch only,False,0
P000070,2026-06-10,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P000202,2026-06-10,AC0026,E007,Aurelius France,EMEA,USD,Union Atlantic,Cross-border wire only,False,0
P000208,2026-06-10,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Manual touch only,False,0
P000288,2026-06-10,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P000289,2026-06-10,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Manual touch only,True,57
P000562,2026-06-10,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P000599,2026-06-10,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P000750,2026-06-10,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Neither priority cohort,False,0
P000768,2026-06-10,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,Neither priority cohort,True,18
P000779,2026-06-10,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Manual touch only,True,42
P000784,2026-06-10,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Manual touch only,False,0
P000862,2026-06-10,AC0023,E006,Aurelius Germany,EMEA,EUR,Northbridge Bank,Manual touch only,False,0
P000931,2026-06-10,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P000933,2026-06-10,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P001474,2026-06-10,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P001817,2026-06-10,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Manual touch only,False,0
P001994,2026-06-10,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Manual touch only,False,0
P002008,2026-06-10,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P002226,2026-06-10,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Neither priority cohort,False,0
P002271,2026-06-10,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P002642,2026-06-10,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Neither priority cohort,False,0
P002668,2026-06-10,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P002845,2026-06-10,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Manual touch only,False,0
P002855,2026-06-10,AC0008,E002,Aurelius Home US,NA,USD,Pacific Crown,Neither priority cohort,False,0
P002915,2026-06-10,AC0052,E015,Aurelius Hong Kong,APAC,HKD,Continental Trust,Neither priority cohort,False,0
P002979,2026-06-10,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P003119,2026-06-10,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Neither priority cohort,False,0
P003325,2026-06-10,AC0048,E014,Aurelius India,APAC,INR,Continental Trust,Neither priority cohort,False,0
P003384,2026-06-10,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P003417,2026-06-10,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P003654,2026-06-10,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P004101,2026-06-10,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Neither priority cohort,False,0
P004623,2026-06-10,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P004653,2026-06-10,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Neither priority cohort,False,0
P004827,2026-06-10,AC0036,E010,Aurelius Singapore,APAC,SGD,Continental Trust,Manual touch only,False,0
P004890,2026-06-10,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Neither priority cohort,False,0
P005122,2026-06-10,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P005255,2026-06-10,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P005369,2026-06-10,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Neither priority cohort,False,0
P005386,2026-06-10,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P005531,2026-06-10,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P005581,2026-06-10,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Manual touch only,False,0
P005622,2026-06-10,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Manual touch only,False,0
P005739,2026-06-10,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Manual touch only,True,34
P006089,2026-06-10,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Manual touch only,True,58
P006158,2026-06-10,AC0022,E006,Aurelius Germany,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P006330,2026-06-10,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P006485,2026-06-10,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Neither priority cohort,False,0
P006558,2026-06-10,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P006717,2026-06-10,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Manual touch only,False,0
P007145,2026-06-10,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P007264,2026-06-10,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Manual touch only,False,0
P007429,2026-06-10,AC0045,E013,Aurelius Korea,APAC,KRW,Pacific Crown,Neither priority cohort,False,0
P007504,2026-06-10,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Manual touch only,False,0
P000115,2026-06-11,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Cross-border wire only,False,0
P000143,2026-06-11,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P000187,2026-06-11,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Manual touch only,False,0
P000266,2026-06-11,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Manual touch only,True,63
P000509,2026-06-11,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Neither priority cohort,False,0
P000602,2026-06-11,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P000715,2026-06-11,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P000909,2026-06-11,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P001057,2026-06-11,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P001064,2026-06-11,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Neither priority cohort,False,0
P001194,2026-06-11,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P001251,2026-06-11,AC0013,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P001568,2026-06-11,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Manual touch + cross-border wire,False,0
P001742,2026-06-11,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Manual touch only,True,46
P002075,2026-06-11,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Neither priority cohort,False,0
P002172,2026-06-11,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P002256,2026-06-11,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Manual touch only,False,0
P002396,2026-06-11,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P002536,2026-06-11,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P002591,2026-06-11,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P002765,2026-06-11,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P003008,2026-06-11,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Neither priority cohort,False,0
P003054,2026-06-11,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P003141,2026-06-11,AC0045,E013,Aurelius Korea,APAC,KRW,Pacific Crown,Manual touch only,False,0
P003174,2026-06-11,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Cross-border wire only,False,0
P003273,2026-06-11,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003297,2026-06-11,AC0054,E016,Aurelius Global Sourcing,APAC,USD,Northbridge Bank,Neither priority cohort,False,0
P003563,2026-06-11,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,Manual touch + cross-border wire,False,0
P003659,2026-06-11,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003698,2026-06-11,AC0020,E005,Aurelius UK,EMEA,GBP,Meridian Commercial,Neither priority cohort,False,0
P003741,2026-06-11,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
